chi,ell,m,n,Rew,Imw,source,note,Delta,THM,absImwM,R
0.2548007722007722,3,3,0,0.6592846736839112,-0.0916215453612137,qnm,s=-2 from qnm package,0.9350765664858902,0.0391210751873362,0.0916215453612137,2.3419996746631417
0.25866138996139,3,3,0,0.660346810586329,-0.0915936823973127,qnm,s=-2 from qnm package,0.9330942853432418,0.039099971771553214,0.0915936823973127,2.3425511131430214
0.2625220077220077,3,3,0,0.6614146019197735,-0.0915653795359241,qnm,s=-2 from qnm package,0.9310821954616062,0.03907850551038478,0.0915653795359241,2.3431136462368394
0.2663826254826255,3,3,0,0.6624881036651923,-0.0915366312494649,qnm,s=-2 from qnm package,0.9290402968409833,0.03905667417740984,0.0915366312494649,2.343687299990565
0.2702432432432433,3,3,0,0.663567372634446,-0.0915074319172905,qnm,s=-2 from qnm package,0.9269685894813733,0.0390344754980144,0.0915074319172905,2.3442721017718116
0.274103861003861,3,3,0,0.6646524664868932,-0.0914777758236752,qnm,s=-2 from qnm package,0.9248670733827761,0.03901190714858609,0.0914777758236752,2.3448680802827817
0.2779644787644788,3,3,0,0.6657434437463973,-0.091447657155735,qnm,s=-2 from qnm package,0.9227357485451916,0.03898896675568576,0.091447657155735,2.345475265573669
0.2818250965250965,3,3,0,0.6668403638187494,-0.0914170700013048,qnm,s=-2 from qnm package,0.92057461496862,0.03896565189519523,0.0914170700013048,2.3460936890568806
0.2856857142857143,3,3,0,0.6679432870095648,-0.0913860083467527,qnm,s=-2 from qnm package,0.9183836726530612,0.03894196009144071,0.0913860083467527,2.3467233835216987
0.289546332046332,3,3,0,0.6690522745425995,-0.0913544660747232,qnm,s=-2 from qnm package,0.9161629215985152,0.03891788881629101,0.0913544660747232,2.347364383149228
0.2934069498069498,3,3,0,0.6701673885785673,-0.091322436961849,qnm,s=-2 from qnm package,0.913912361804982,0.038893435488229954,0.091322436961849,2.348016723528711
0.2972675675675675,3,3,0,0.6712886922344319,-0.0912899146763613,qnm,s=-2 from qnm package,0.9116319932724617,0.03886859747140204,0.0912899146763613,2.3486804416734812
0.3011281853281853,3,3,0,0.6724162496032037,-0.0912568927756703,qnm,s=-2 from qnm package,0.9093218160009541,0.0388433720746307,0.0912568927756703,2.3493555760384615
0.3049888030888031,3,3,0,0.6735501257742459,-0.0912233647038499,qnm,s=-2 from qnm package,0.9069818299904593,0.038817756550408325,0.0912233647038499,2.3500421665375795
0.3088494208494208,3,3,0,0.6746903868541261,-0.0911893237890717,qnm,s=-2 from qnm package,0.9046120352409773,0.03879174809385707,0.0911893237890717,2.3507402545623393
0.3127100386100386,3,3,0,0.6758370999880141,-0.0911547632409585,qnm,s=-2 from qnm package,0.9022124317525082,0.03876534384165964,0.0911547632409585,2.3514498830008557
0.3165706563706564,3,3,0,0.6769903333816428,-0.0911196761478566,qnm,s=-2 from qnm package,0.8997830195250518,0.03873854087095915,0.0911196761478566,2.3521710962574134
0.3204312741312741,3,3,0,0.6781501563238593,-0.091084055474051,qnm,s=-2 from qnm package,0.8973237985586082,0.038711336198226975,0.091084055474051,2.3529039402732566
0.3242918918918919,3,3,0,0.6793166392097921,-0.0910478940568806,qnm,s=-2 from qnm package,0.8948347688531775,0.03868372677809775,0.0910478940568806,2.353648462547585
0.3281525096525097,3,3,0,0.6804898535646206,-0.0910111846037753,qnm,s=-2 from qnm package,0.8923159304087596,0.03865570950217028,0.0910111846037753,2.3544047121594183
0.3320131274131274,3,3,0,0.6816698720680162,-0.0909739196892231,qnm,s=-2 from qnm package,0.8897672832253545,0.03862728119777349,0.0909739196892231,2.3551727397906252
0.3358737451737452,3,3,0,0.6828567685792352,-0.0909360917516207,qnm,s=-2 from qnm package,0.8871888273029621,0.03859843862669608,0.0909360917516207,2.355952597749019
0.3397343629343629,3,3,0,0.6840506181628984,-0.0908976930900691,qnm,s=-2 from qnm package,0.8845805626415826,0.038569178483878905,0.0908976930900691,2.3567443399931998
0.3435949806949807,3,3,0,0.6852514971155002,-0.0908587158610318,qnm,s=-2 from qnm package,0.8819424892412159,0.038539497396068684,0.0908587158610318,2.357548022157135
0.3474555984555985,3,3,0,0.6864594829926284,-0.0908191520749402,qnm,s=-2 from qnm package,0.8792746071018619,0.03850939192043193,0.0908191520749402,2.3583637015767644
0.3513162162162162,3,3,0,0.6876746546369759,-0.0907789935926556,qnm,s=-2 from qnm package,0.8765769162235209,0.038478858543127645,0.0907789935926556,2.359191437316396
0.3551768339768339,3,3,0,0.6888970922071072,-0.0907382321218596,qnm,s=-2 from qnm package,0.8738494166061925,0.038447893677837526,0.0907382321218596,2.360031290196886
0.3590374517374518,3,3,0,0.6901268772070631,-0.0906968592133199,qnm,s=-2 from qnm package,0.871092108249877,0.038416493664252135,0.0906968592133199,2.3608833228243427
0.3628980694980695,3,3,0,0.6913640925167931,-0.0906548662570455,qnm,s=-2 from qnm package,0.8683049911545743,0.038384654766511664,0.0906548662570455,2.3617475996198483
0.3667586872586872,3,3,0,0.692608822423469,-0.0906122444783205,qnm,s=-2 from qnm package,0.8654880653202844,0.03835237317159968,0.0906122444783205,2.3626241868500535
0.370619305019305,3,3,0,0.6938611526536772,-0.0905689849336317,qnm,s=-2 from qnm package,0.8626413307470073,0.03831964498768822,0.0905689849336317,2.3635131526591846
0.3744799227799228,3,3,0,0.6951211704065805,-0.0905250785064571,qnm,s=-2 from qnm package,0.859764787434743,0.03828646624243267,0.0905250785064571,2.364414567101747
0.3783405405405405,3,3,0,0.6963889643880066,-0.0904805159029321,qnm,s=-2 from qnm package,0.8568584353834916,0.038252832881214435,0.0904805159029321,2.3653285021765313
0.3822011583011583,3,3,0,0.697664624845556,-0.0904352876473714,qnm,s=-2 from qnm package,0.8539222745932529,0.03821874076532998,0.0904352876473714,2.3662550318614763
0.3860617760617761,3,3,0,0.6989482436047443,-0.0903893840776687,qnm,s=-2 from qnm package,0.850956305064027,0.038184185670123875,0.0903893840776687,2.3671942321501773
0.3899223938223938,3,3,0,0.7002399141062046,-0.0903427953405379,qnm,s=-2 from qnm package,0.847960526795814,0.03814916328306424,0.0903427953405379,2.368146181089226
0.3937830115830116,3,3,0,0.7015397314440139,-0.0902955113865962,qnm,s=-2 from qnm package,0.8449349397886138,0.0381136692017583,0.0902955113865962,2.3691109588165964
0.3976436293436293,3,3,0,0.7028477924051613,-0.0902475219653242,qnm,s=-2 from qnm package,0.8418795440424264,0.03807769893190605,0.0902475219653242,2.3700886476021803
0.4015042471042471,3,3,0,0.7041641955102064,-0.0901988166198241,qnm,s=-2 from qnm package,0.8387943395572517,0.03804124788518963,0.0901988166198241,2.3710793318886014
0.4053648648648649,3,3,0,0.7054890410551844,-0.0901493846814331,qnm,s=-2 from qnm package,0.8356793263330898,0.03800431137709618,0.0901493846814331,2.3720830983340186
0.4092254826254826,3,3,0,0.706822431154776,-0.0900992152641632,qnm,s=-2 from qnm package,0.8325345043699408,0.037966884624671716,0.0900992152641632,2.3731000358563725
0.4130861003861004,3,3,0,0.7081644697868253,-0.0900482972589471,qnm,s=-2 from qnm package,0.8293598736678046,0.037928962744203425,0.0900482972589471,2.3741302356787735
0.4169467181467182,3,3,0,0.7095152628382185,-0.0899966193277035,qnm,s=-2 from qnm package,0.8261554342266811,0.03789054074882774,0.0899966193277035,2.37517379137662
0.4208073359073359,3,3,0,0.71087491815221,-0.0899441698972077,qnm,s=-2 from qnm package,0.8229211860465706,0.03785161354606138,0.0899441698972077,2.3762307989263185
0.4246679536679537,3,3,0,0.7122435455772202,-0.0898909371527534,qnm,s=-2 from qnm package,0.8196571291274728,0.037812175935252566,0.0898909371527534,2.377301356755495
0.4285285714285714,3,3,0,0.7136212570171776,-0.0898369090316114,qnm,s=-2 from qnm package,0.8163632634693878,0.03777222260494911,0.0898369090316114,2.3783855657951274
0.4323891891891892,3,3,0,0.7150081664834704,-0.0897820732162547,qnm,s=-2 from qnm package,0.8130395890723155,0.03773174813018052,0.0897820732162547,2.3794835295330685
0.436249806949807,3,3,0,0.7164043901485476,-0.0897264171273674,qnm,s=-2 from qnm package,0.8096861059362561,0.03769074696965055,0.0897264171273674,2.3805953540697176
0.4401104247104247,3,3,0,0.7178100464012506,-0.0896699279166136,qnm,s=-2 from qnm package,0.8063028140612096,0.0376492134628368,0.0896699279166136,2.3817211481755387
0.4439710424710425,3,3,0,0.7192252559039574,-0.0896125924591482,qnm,s=-2 from qnm package,0.8028897134471757,0.03760714182699374,0.0896125924591482,2.382861023350247
0.4478316602316602,3,3,0,0.720650141651551,-0.0895543973458768,qnm,s=-2 from qnm package,0.7994468040941548,0.03756452615405535,0.0895543973458768,2.3840150938842277
0.451692277992278,3,3,0,0.722084829032378,-0.0894953288754582,qnm,s=-2 from qnm package,0.7959740860021467,0.03752136040743332,0.0894953288754582,2.385183476922345
0.4555528957528957,3,3,0,0.7235294458911843,-0.0894353730459969,qnm,s=-2 from qnm package,0.7924715591711513,0.037477638418706695,0.0894353730459969,2.386366292529144
0.4594135135135135,3,3,0,0.7249841225941679,-0.0893745155464754,qnm,s=-2 from qnm package,0.7889392236011687,0.03743335388419864,0.0893745155464754,2.387563663757154
0.4632741312741313,3,3,0,0.7264489920962074,-0.0893127417478675,qnm,s=-2 from qnm package,0.785377079292199,0.03738850036143554,0.0893127417478675,2.3887757167171473
0.467134749034749,3,3,0,0.7279241900103769,-0.089250036693928,qnm,s=-2 from qnm package,0.7817851262442421,0.03734307126548389,0.089250036693928,2.39000258065066
0.4709953667953668,3,3,0,0.7294098546797971,-0.0891863850916689,qnm,s=-2 from qnm package,0.7781633644572978,0.0372970598651597,0.0891863850916689,2.391244388005516
0.4748559845559846,3,3,0,0.7309061272519841,-0.0891217713014762,qnm,s=-2 from qnm package,0.7745117939313665,0.03725045927910531,0.0891217713014762,2.3925012745135943
0.4787166023166023,3,3,0,0.7324131517557376,-0.0890561793268752,qnm,s=-2 from qnm package,0.7708304146664481,0.0372032624717279,0.0890561793268752,2.393773379271568
0.4825772200772201,3,3,0,0.7339310751807238,-0.0889895928039115,qnm,s=-2 from qnm package,0.7671192266625423,0.037155462248994055,0.0889895928039115,2.395060844824257
0.4864378378378378,3,3,0,0.7354600475598266,-0.0889219949901551,qnm,s=-2 from qnm package,0.7633782299196494,0.03710705125407407,0.0889219949901551,2.396363817251368
0.4902984555984556,3,3,0,0.7370002220544134,-0.0888533687532784,qnm,s=-2 from qnm package,0.7596074244377693,0.03705802196282974,0.0888533687532784,2.397682446256869
0.4941590733590734,3,3,0,0.7385517550426405,-0.088783696559211,qnm,s=-2 from qnm package,0.755806810216902,0.0370083666791388,0.088783696559211,2.399016885261715
0.4980196911196911,3,3,0,0.7401148062109,-0.0887129604598579,qnm,s=-2 from qnm package,0.7519763872570475,0.036958077530048955,0.0887129604598579,2.400367291500197
0.5018803088803089,3,3,0,0.7416895386485882,-0.0886411420803384,qnm,s=-2 from qnm package,0.7481161555582058,0.03690714646075395,0.0886411420803384,2.4017338261194743
0.5057409266409266,3,3,0,0.7432761189462935,-0.0885682226057406,qnm,s=-2 from qnm package,0.7442261151203768,0.036855565229384046,0.0885682226057406,2.4031166542828464
0.5096015444015445,3,3,0,0.7448747172976065,-0.0884941827673615,qnm,s=-2 from qnm package,0.7403062659435606,0.036803325401602416,0.0884941827673615,2.4045159452767404
0.5134621621621622,3,3,0,0.7464855076046676,-0.0884190028284204,qnm,s=-2 from qnm package,0.7363566080277575,0.036750418344998835,0.0884190028284204,2.4059318726218764
0.51732277992278,3,3,0,0.7481086675876576,-0.0883426625692036,qnm,s=-2 from qnm package,0.7323771413729669,0.036696835223271676,0.0883426625692036,2.4073646141883156
0.5211833976833977,3,3,0,0.7497443788983668,-0.088265141271627,qnm,s=-2 from qnm package,0.7283678659791892,0.0366425669901883,0.088265141271627,2.4088143523149337
0.5250440154440155,3,3,0,0.7513928272380881,-0.0881864177031876,qnm,s=-2 from qnm package,0.7243287818464245,0.0365876043833139,0.0881864177031876,2.410281273933469
0.5289046332046332,3,3,0,0.753054202479968,-0.0881064701002649,qnm,s=-2 from qnm package,0.7202598889746724,0.03653193791749796,0.0881064701002649,2.4117655706970837
0.532765250965251,3,3,0,0.7547286987960717,-0.0880252761507549,qnm,s=-2 from qnm package,0.7161611873639331,0.036475557878107134,0.0880252761507549,2.413267439114022
0.5366258687258687,3,3,0,0.7564165147893641,-0.0879428129759884,qnm,s=-2 from qnm package,0.7120326770142067,0.03641845431399246,0.0879428129759884,2.414787080686167
0.5404864864864866,3,3,0,0.7581178536308262,-0.0878590571119237,qnm,s=-2 from qnm package,0.7078743579254929,0.036360617030178524,0.0878590571119237,2.4163247020533944
0.5443471042471043,3,3,0,0.7598329232019789,-0.0877739844895357,qnm,s=-2 from qnm package,0.7036862300977922,0.0363020355802611,0.0877739844895357,2.417880515142848
0.548207722007722,3,3,0,0.7615619362430482,-0.0876875704144192,qnm,s=-2 from qnm package,0.6994682935311041,0.03624269925849938,0.0876875704144192,2.419454737324934
0.5520683397683398,3,3,0,0.7633051105070594,-0.0875997895455057,qnm,s=-2 from qnm package,0.695220548225429,0.036182597091587734,0.0875997895455057,2.4210475915746854
0.5559289575289575,3,3,0,0.7650626689201415,-0.0875106158728974,qnm,s=-2 from qnm package,0.6909429941807665,0.03612171783009158,0.0875106158728974,2.422659306640055
0.5597895752895753,3,3,0,0.766834839748352,-0.0874200226947488,qnm,s=-2 from qnm package,0.6866356313971169,0.036060049939530506,0.0874200226947488,2.4242901172168203
0.563650193050193,3,3,0,0.7686218567713405,-0.0873279825931507,qnm,s=-2 from qnm package,0.6822984598744801,0.035997581591091114,0.0873279825931507,2.425940264130497
0.5675108108108109,3,3,0,0.7704239594631987,-0.0872344674089654,qnm,s=-2 from qnm package,0.6779314796128559,0.03593430065195112,0.0872344674089654,2.4276099945256298
0.5713714285714286,3,3,0,0.7722413931808533,-0.0871394482155687,qnm,s=-2 from qnm package,0.6735346906122448,0.035870194675194735,0.0871394482155687,2.4292995620630995
0.5752320463320464,3,3,0,0.7740744093603973,-0.087042895291416,qnm,s=-2 from qnm package,0.6691080928726465,0.0358052508892986,0.087042895291416,2.4310092271251533
0.5790926640926641,3,3,0,0.7759232657217414,-0.0869447780914102,qnm,s=-2 from qnm package,0.6646516863940608,0.035739456187165904,0.0869447780914102,2.4327392570296635
0.5829532818532819,3,3,0,0.777788226482054,-0.0868450652169523,qnm,s=-2 from qnm package,0.6601654711764882,0.035672797114685406,0.0868450652169523,2.43448992625254
0.5868138996138996,3,3,0,0.7796695625784217,-0.0867437243846588,qnm,s=-2 from qnm package,0.6556494472199281,0.03560525985879007,0.0867437243846588,2.4362615166602666
0.5906745173745174,3,3,0,0.7815675519002152,-0.0866407223936381,qnm,s=-2 from qnm package,0.6511036145243809,0.03553683023498887,0.0866407223936381,2.4380543177521035
0.5945351351351351,3,3,0,0.7834824795317016,-0.0865360250912539,qnm,s=-2 from qnm package,0.6465279730898466,0.03546749367434367,0.0865360250912539,2.4398686269126477
0.598395752895753,3,3,0,0.7854146380054319,-0.0864295973373067,qnm,s=-2 from qnm package,0.641922522916325,0.035397235209860954,0.0864295973373067,2.4417047496757363
0.6022563706563707,3,3,0,0.7873643275669981,-0.0863214029665087,qnm,s=-2 from qnm package,0.6372872640038162,0.03532603946226654,0.0863214029665087,2.443562999999272
0.6061169884169885,3,3,0,0.7893318564517776,-0.086211404749208,qnm,s=-2 from qnm package,0.6326221963523202,0.03525389062512928,0.086211404749208,2.4454437005530325
0.6099776061776062,3,3,0,0.7913175411743291,-0.0860995643502097,qnm,s=-2 from qnm package,0.6279273199618371,0.035180772449297584,0.0860995643502097,2.447347183018682
0.613838223938224,3,3,0,0.7933217068311599,-0.085985842285618,qnm,s=-2 from qnm package,0.6232026348323668,0.035106668226609974,0.085985842285618,2.4492737884036195
0.6176988416988417,3,3,0,0.7953446874175922,-0.0858701978775689,qnm,s=-2 from qnm package,0.6184481409639093,0.035031560772838616,0.0858701978775689,2.4512238673689795
0.6215594594594595,3,3,0,0.7973868261595574,-0.0857525892067382,qnm,s=-2 from qnm package,0.6136638383564645,0.03495543240982184,0.0857525892067382,2.4531977805728213
0.6254200772200773,3,3,0,0.7994484758611552,-0.0856329730624812,qnm,s=-2 from qnm package,0.6088497270100326,0.03487826494673867,0.0856329730624812,2.4551958990290426
0.629280694980695,3,3,0,0.8015299992689229,-0.0855113048904775,qnm,s=-2 from qnm package,0.6040058069246135,0.034800039660475166,0.0855113048904775,2.457218604483335
0.6331413127413128,3,3,0,0.8036317694537626,-0.0853875387377068,qnm,s=-2 from qnm package,0.5991320781002072,0.03472073727502899,0.0853875387377068,2.4592662898065005
0.6370019305019305,3,3,0,0.805754170211593,-0.0852616271946288,qnm,s=-2 from qnm package,0.5942285405368136,0.03464033793989478,0.0852616271946288,2.461339359407179
0.6408625482625483,3,3,0,0.8078975964838486,-0.0851335213343415,qnm,s=-2 from qnm package,0.5892951942344329,0.03455882120736878,0.0851335213343415,2.4634382296636024
0.644723166023166,3,3,0,0.8100624547990237,-0.0850031706485947,qnm,s=-2 from qnm package,0.5843320391930651,0.03447616600870691,0.0850031706485947,2.4655633293773804
0.6485837837837838,3,3,0,0.8122491637365458,-0.0848705229803928,qnm,s=-2 from qnm package,0.57933907541271,0.034392350629065684,0.0848705229803928,2.4677151002486863
0.6524444015444015,3,3,0,0.8144581544143831,-0.0847355244530162,qnm,s=-2 from qnm package,0.5743163028933678,0.03430735268115001,0.0847355244530162,2.469893997375486
0.6563050193050194,3,3,0,0.8166898710018217,-0.084598119395228,qnm,s=-2 from qnm package,0.5692637216350381,0.03422114907748672,0.084598119395228,2.4721004897782084
0.6601656370656371,3,3,0,0.8189447712590797,-0.0844582502623684,qnm,s=-2 from qnm package,0.5641813316377216,0.034133716001236006,0.0844582502623684,2.4743350609500037
0.6640262548262549,3,3,0,0.8212233271053955,-0.0843158575531446,qnm,s=-2 from qnm package,0.5590691329014177,0.03404502887544711,0.0843158575531446,2.4765982094364514
0.6678868725868726,3,3,0,0.8235260252174912,-0.0841708797217571,qnm,s=-2 from qnm package,0.5539271254261265,0.033955062330656476,0.0841708797217571,2.478890449444502
0.6717474903474904,3,3,0,0.8258533676603748,-0.0840232530850869,qnm,s=-2 from qnm package,0.5487553092118483,0.033863790170719665,0.0840232530850869,2.4812123114835987
0.6756081081081081,3,3,0,0.8282058725526186,-0.0838729117246081,qnm,s=-2 from qnm package,0.5435536842585829,0.033771185336759144,0.0838729117246081,2.4835643430411194
0.6794687258687259,3,3,0,0.8305840747684404,-0.0837197873826321,qnm,s=-2 from qnm package,0.5383222505663303,0.03367721986910106,0.0837197873826321,2.485947109293461
0.6833293436293437,3,3,0,0.8329885266790668,-0.0835638093525263,qnm,s=-2 from qnm package,0.5330610081350903,0.03358186486706393,0.0835638093525263,2.488361193856245
0.6871899613899615,3,3,0,0.8354197989360694,-0.0834049043624553,qnm,s=-2 from qnm package,0.5277699569648633,0.03348509044645089,0.0834049043624553,2.490807199575459
0.6910505791505792,3,3,0,0.8378784812996225,-0.0832429964521929,qnm,s=-2 from qnm package,0.522449097055649,0.03338686569458525,0.0832429964521929,2.4932857493626126
0.694911196911197,3,3,0,0.8403651835147894,-0.08307800684251,qnm,s=-2 from qnm package,0.5170984284074476,0.033287158622715494,0.08307800684251,2.4957974870770956
0.6987718146718147,3,3,0,0.8428805362392953,-0.0829098537965672,qnm,s=-2 from qnm package,0.511717951020259,0.03318593611560162,0.0829098537965672,2.4983430784581366
0.7026324324324325,3,3,0,0.8454251920264789,-0.0827384524727725,qnm,s=-2 from qnm package,0.5063076648940832,0.03308316387807821,0.0827384524727725,2.5009232121114393
0.7064930501930502,3,3,0,0.8479998263674565,-0.0825637147683979,qnm,s=-2 from qnm package,0.5008675700289202,0.032978806378372576,0.0825637147683979,2.503538600552353
0.7103536679536679,3,3,0,0.8506051387968874,-0.0823855491533195,qnm,s=-2 from qnm package,0.4953976664247701,0.0328728267879363,0.0823855491533195,2.5061899813116595
0.7142142857142858,3,3,0,0.8532418540670684,-0.0822038604930731,qnm,s=-2 from qnm package,0.4898979540816325,0.03276518691752773,0.0822038604930731,2.508878118107062
0.7180749034749035,3,3,0,0.8559107233956056,-0.0820185498604106,qnm,s=-2 from qnm package,0.48436843299950794,0.03265584714925904,0.0820185498604106,2.5116038020857654
0.7219355212355213,3,3,0,0.8586125257922703,-0.0818295143344528,qnm,s=-2 from qnm package,0.4788091031783962,0.032544766364295444,0.0818295143344528,2.5143678531435762
0.725796138996139,3,3,0,0.8613480694712465,-0.0816366467864514,qnm,s=-2 from qnm package,0.4732199646182972,0.03243190186586576,0.0816366467864514,2.5171711213264714
0.7296567567567568,3,3,0,0.8641181933555138,-0.0814398356510446,qnm,s=-2 from qnm package,0.4676010173192111,0.03231720929721101,0.0814398356510446,2.520014488320094
0.7335173745173745,3,3,0,0.8669237686807681,-0.0812389646818586,qnm,s=-2 from qnm package,0.46195226128113775,0.0322006425540631,0.0812389646818586,2.522898869035388
0.7373779922779923,3,3,0,0.8697657007069626,-0.0810339126901091,qnm,s=-2 from qnm package,0.4562736965040771,0.0320821536912058,0.0810339126901091,2.5258252132967525
0.7412386100386101,3,3,0,0.8726449305463657,-0.0808245532647936,qnm,s=-2 from qnm package,0.4505653229880292,0.031961692822626876,0.0808245532647936,2.528794507641813
0.7450992277992279,3,3,0,0.8755624371179045,-0.0806107544728777,qnm,s=-2 from qnm package,0.44482714073299434,0.031839208014721614,0.0806107544728777,2.5318077772413625
0.7489598455598456,3,3,0,0.8785192392385003,-0.0803923785377501,qnm,s=-2 from qnm package,0.4390591497389722,0.03171464517195366,0.0803923785377501,2.5348660879499234
0.7528204633204634,3,3,0,0.8815163978632772,-0.0801692814940109,qnm,s=-2 from qnm package,0.4332613500059629,0.03158794791431847,0.0801692814940109,2.5379705484974235
0.7566810810810811,3,3,0,0.8845550184876322,-0.0799413128164718,qnm,s=-2 from qnm package,0.4274337415339663,0.03145905744588706,0.0799413128164718,2.5411223128340508
0.7605416988416989,3,3,0,0.8876362537256359,-0.079708315021056,qnm,s=-2 from qnm package,0.42157632432298264,0.031327912413631524,0.079708315021056,2.5443225826427236
0.7644023166023166,3,3,0,0.8907613060806806,-0.0794701232349254,qnm,s=-2 from qnm package,0.4156890983730117,0.031194448755648488,0.0794701232349254,2.5475726100316316
0.7682629343629344,3,3,0,0.8939314309260665,-0.079226564733028,qnm,s=-2 from qnm package,0.4097720636840536,0.031058599537800866,0.079226564733028,2.5508737004256345
0.7721235521235522,3,3,0,0.897147939715155,-0.0789774584377991,qnm,s=-2 from qnm package,0.4038252202561081,0.030920294777689702,0.0789774584377991,2.554227215672752
0.77598416988417,3,3,0,0.9004122034428782,-0.078722614378464,qnm,s=-2 from qnm package,0.3978485680891757,0.030779461254746135,0.078722614378464,2.55763457738641
0.7798447876447877,3,3,0,0.9037256563829398,-0.0784618331059551,qnm,s=-2 from qnm package,0.39184210718325596,0.03063602230509496,0.0784618331059551,2.5610972705456745
0.7837054054054055,3,3,0,0.9070898001277944,-0.078194905058986,qnm,s=-2 from qnm package,0.3858058375383491,0.030489897599684814,0.078194905058986,2.5646168473781406
0.7875660231660232,3,3,0,0.9105062079617152,-0.0779216098762955,qnm,s=-2 from qnm package,0.379739759154455,0.030341002904001924,0.0779216098762955,2.5681949315530956
0.791426640926641,3,3,0,0.9139765296008948,-0.07764171564946,qnm,s=-2 from qnm package,0.3736438720315738,0.03018924981748167,0.07764171564946,2.5718332227155924
0.7952872586872587,3,3,0,0.9175024963386716,-0.0773549781100034,qnm,s=-2 from qnm package,0.3675181761697053,0.030034545490501146,0.0773549781100034,2.5755335013965173
0.7991478764478764,3,3,0,0.9210859266387053,-0.0770611397437111,qnm,s=-2 from qnm package,0.3613626715688496,0.029876792316571317,0.0770611397437111,2.579297634337028
0.8030084942084943,3,3,0,0.9247287322243608,-0.076759928824158,qnm,s=-2 from qnm package,0.35517735822900653,0.029715887597044185,0.076759928824158,2.583127580271008
0.806869111969112,3,3,0,0.9284329247188132,-0.0764510583564152,qnm,s=-2 from qnm package,0.3489622361501765,0.029551723175302268,0.0764510583564152,2.5870253962147585
0.8107297297297298,3,3,0,0.9322006228975696,-0.0761342249206951,qnm,s=-2 from qnm package,0.34271730533235933,0.029384185036995653,0.0761342249206951,2.590993244319678
0.8145903474903475,3,3,0,0.936034060623396,-0.0758091074042835,qnm,s=-2 from qnm package,0.33644256577555487,0.029213152872428608,0.0758091074042835,2.595033399350475
0.8184509652509653,3,3,0,0.939935595543278,-0.0754753656084981,qnm,s=-2 from qnm package,0.33013801747976323,0.029038499596659894,0.0754753656084981,2.599148256860335
0.822311583011583,3,3,0,0.9439077186382068,-0.0751326387155385,qnm,s=-2 from qnm package,0.32380366044498443,0.028860090822256608,0.0751326387155385,2.603340342144626
0.8261722007722008,3,3,0,0.9479530647295882,-0.0747805435978677,qnm,s=-2 from qnm package,0.31743949467121835,0.028677784278913415,0.0747805435978677,2.607612320065234
0.8300328185328186,3,3,0,0.9520744240612964,-0.0744186729502277,qnm,s=-2 from qnm package,0.311045520158465,0.028491429173298312,0.0744186729502277,2.6119670058521187
0.8338934362934364,3,3,0,0.9562747550942458,-0.0740465932213481,qnm,s=-2 from qnm package,0.30462173690672456,0.028300865481487462,0.0740465932213481,2.616407377003521
0.8377540540540541,3,3,0,0.9605571986713024,-0.0736638423188499,qnm,s=-2 from qnm package,0.29816814491599697,0.02810592316517713,0.0736638423188499,2.6209365864245453
0.8416146718146719,3,3,0,0.9649250937352096,-0.0732699270566665,qnm,s=-2 from qnm package,0.2916847441862822,0.02790642130147261,0.0732699270566665,2.625557976966401
0.8454752895752896,3,3,0,0.9693819948114688,-0.0728643203092816,qnm,s=-2 from qnm package,0.28517153471758017,0.027702167114408625,0.0728643203092816,2.6302750975530342
0.8493359073359074,3,3,0,0.9739316915032188,-0.0724464578311644,qnm,s=-2 from qnm package,0.27862851650989096,0.02749295489439693,0.0724464578311644,2.635091721113215
0.8531965250965251,3,3,0,0.9785782302867626,-0.0720157346926446,qnm,s=-2 from qnm package,0.2720556895632146,0.02727856478945581,0.0720157346926446,2.6400118645714596
0.8570571428571429,3,3,0,0.9833259389466256,-0.0715715012749583,qnm,s=-2 from qnm package,0.265453053877551,0.027058761449266278,0.0715715012749583,2.645039811195757
0.8609177606177607,3,3,0,0.9881794540493198,-0.0711130587568517,qnm,s=-2 from qnm package,0.2588206094529001,0.026833292499711274,0.0711130587568517,2.650180135651146
0.8647783783783785,3,3,0,0.9931437519282308,-0.070639654012632,qnm,s=-2 from qnm package,0.2521583562892621,0.02660188682144993,0.070639654012632,2.655437732171428
0.8686389961389962,3,3,0,0.9982241837409715,-0.0701504738263652,qnm,s=-2 from qnm package,0.24546629438663692,0.02636425260108078,0.0701504738263652,2.660817846339761
0.872499613899614,3,3,0,1.0034265152695172,-0.0696446383081546,qnm,s=-2 from qnm package,0.23874442374502458,0.026120075117331342,0.0696446383081546,2.666326111058677
0.8763602316602317,3,3,0,1.008756972267418,-0.0691211933755544,qnm,s=-2 from qnm package,0.23199274436442507,0.025869014217182826,0.0691211933755544,2.671968587409196
0.8802208494208494,3,3,0,1.014222292324205,-0.0685791021345958,qnm,s=-2 from qnm package,0.2252112562448383,0.025610701427518836,0.0685791021345958,2.6777518112372816
0.8840814671814672,3,3,0,1.0198297844235853,-0.0680172349594422,qnm,s=-2 from qnm package,0.21839995938626433,0.025344736636276823,0.0680172349594422,2.6836828464844538
0.887942084942085,3,3,0,1.025587397630879,-0.0674343580250466,qnm,s=-2 from qnm package,0.21155885378870298,0.025070684262522798,0.0674343580250466,2.6897693464973207
0.8918027027027028,3,3,0,1.0315038006718025,-0.0668291199909205,qnm,s=-2 from qnm package,0.2046879394521547,0.02478806881648741,0.0668291199909205,2.6960196248313677
